accel_x_mean,accel_x_std,accel_x_min,accel_x_max,accel_y_mean,accel_y_std,accel_y_min,accel_y_max,accel_z_mean,accel_z_std,accel_z_min,accel_z_max,accel_magnitude_mean,accel_magnitude_std,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_magnitude_mean,gyro_magnitude_std,activity
-0.007750177519395865,0.0039851640833301035,-0.0174616076052188,0.0016313832253217,-0.009429262867197322,0.004136689729205785,-0.0188189659267663,0.0020262047648429,0.039366355895996,0.002768922508575541,0.032756233215332,0.0471202850341796,0.0415972819201926,0.002975566564123626,0.00039034289313709186,0.0006397960723764855,-0.0015882496372796,0.0018325957469641,-0.0002455678293481135,0.0006066130701667595,-0.0019547687843441,0.0012217305134981,-0.00026267205714245167,0.0007022848009650973,-0.0018325957935303,0.0020769418450072,0.001146598263421742,0.00048198701569618634,sitting_table
-0.007872165869921361,0.004286678274740843,-0.0177392296493052,0.0030057977885007,-0.0066976651065050906,0.003906771096016465,-0.0167735464870929,0.0032478801906108,0.04184887409210196,0.003857965182185396,0.030824851989746,0.0509830474853515,0.04349133488065521,0.003875126320605039,0.0002193006268935196,0.00065228856942302,-0.001221730490215,0.0017104227445087,-0.00024190263898341623,0.000662858143493153,-0.0019547687727026,0.0012217305134981,-0.00020402899279721714,0.0005964028720486932,-0.0014660766115411,0.0015882496139965,0.001061902528158921,0.00048604174590410627,sitting_table
-0.010438213055953287,0.004811266440433381,-0.0226613141596317,0.0016123209148645,-0.0069046472273766235,0.005048425757293643,-0.0178073540329932,0.0067674741148948,0.039087222099304104,0.003392018412236959,0.0274757385253905,0.0461542129516601,0.04158110562651382,0.003920440490100667,0.0003426954068126974,0.0008600388218725353,-0.0018325957353226,0.0023212879663332,-0.00034697146312096287,0.0005486267278700956,-0.0014660766115411,0.0012217304785735,-0.0003310889651765856,0.0006317610569556826,-0.001954768761061,0.0009773844038135,0.001232066624726649,0.0005131852129147434,sitting_table
-0.4969729853644975,0.8009914109299675,-2.4073633909225474,1.7576797336339944,-0.550286349773407,1.669482080969982,-4.88350830078125,2.415547561645508,-0.16805867491662504,1.5648662541607234,-4.255149984359742,3.5930455207824705,2.2115302123072063,1.242202325911848,-0.4072009412366895,1.1362143205934383,-2.4118181228637696,2.3462112188339233,-0.23313244525506172,0.7516330267108317,-1.454836678504944,1.4443298101425168,-0.11267042883974511,0.22205183139305656,-0.6387207031250001,0.3545461907982824,1.2797961159158542,0.7022547067311586,stairs_pocket
-0.350225521966815,0.9554378993527145,-2.6883761405944826,2.1791085481643675,-0.1915682690143585,1.674952673811111,-3.774252986907959,3.4183106422424316,-0.052275604233145694,1.5392306417781383,-4.908997440338135,3.0880970001220702,2.3133869013922475,0.9337078588080869,-0.45818619277933614,1.0769542929146123,-2.5677109241485594,2.1094398975372313,0.14636575644463298,0.8084546656175733,-1.5291178941726684,1.8285640716552731,-0.0910965022025048,0.21793737604854033,-0.6384763717651367,0.4376238659024237,1.3167190552686265,0.5994374149819929,stairs_pocket
-0.16838598401471955,0.728472689272148,-1.7433963298797608,1.6272352933883667,-0.07587282228469855,0.7969646488299575,-1.9438358306884769,2.0866613388061523,-0.7571425470346586,1.4494147453099784,-3.470590019226074,2.2325551509857178,1.7198615831116553,0.9509300232595803,-0.08938485710299574,0.9003141916393096,-1.339871835708618,2.148779606819153,-0.2515115452807513,0.6056492152580341,-1.8729128122329712,1.132910692691803,0.06925073846225864,0.22730712025535835,-0.2332283496856689,0.6676757097244262,1.0230918694365478,0.5034816653183589,walking_pocket
-0.3045837562717497,0.8025124038254041,-2.973784017562866,1.8569708108901977,0.29016733551025387,1.8115577836052816,-4.255468368530273,4.105249691009521,-0.2279660224318504,1.2817736360558625,-3.4841986417770388,3.1463897705078123,2.18046788690651,1.0101815884217462,-0.3128430328778922,0.9067401437937205,-2.343034791946411,1.4236825287342072,-0.07057814875326592,0.48870267759515207,-1.982990765571594,1.1572231292724608,-0.012866043018351819,0.22656604536248312,-0.6298020601272584,0.5298645198345184,0.9337608890305222,0.5827388487442914,stairs_pocket
-0.4132777535915374,0.6319992582211738,-2.522280693054199,1.3486035346984866,-0.09840727424621526,0.8044804040218608,-2.0023889541625968,1.956957435607911,-0.8649500045925379,1.4325983724446472,-3.7699390411376954,1.633798313140869,1.7928370644092508,0.8954443013542932,-0.09894673247914744,0.9217361135242298,-1.519466209411621,2.139494442939758,-0.434350844169035,0.9980689860826544,-2.419881582260131,1.383976292610169,0.1177009043131839,0.2724541083625503,-0.2679254919290542,0.8276002407073975,1.326346881351281,0.6044052003652173,walking_pocket
0.050259163200855425,0.8273523976782455,-1.828274726867676,2.1640316009521485,-0.16028706645965593,0.7609489781120617,-1.8073848724365231,2.1586368560791014,-0.45454078142344967,1.4690981455334442,-3.6294005870819097,3.363325071334839,1.6564227376893867,0.9488340574074743,-0.1295382527317852,0.7669806159524186,-1.2366356015205384,2.0398011922836305,-0.044616376694524645,0.9178796588939582,-2.126055383682251,1.6428609848022462,0.029568931948859345,0.25343558314068976,-0.5382944583892821,0.6510601758956909,1.0970159621155067,0.552489158773228,walking_pocket
-0.00744075999967746,0.005227440724417661,-0.0190459787845611,0.0082601133733987,-0.008056933155283266,0.0046062767907779165,-0.0204137362539767,0.0028675906360149,0.038376817703246975,0.0029377844143940865,0.0284902572631835,0.0452146530151366,0.04048559083470054,0.003304448076168221,0.00016920967662006849,0.0006683480800370817,-0.0015882496372796,0.0017104227095842,-0.00043432519625634744,0.0005853062576361274,-0.0020769418915733,0.000733038294129,-0.0003316998307709417,0.000640227354702746,-0.0020769418799317,0.0014660766231826,0.0011482663936884486,0.0004505130257805782,sitting_table
-0.007156196335330521,0.004165124422167131,-0.0175068005919455,0.0068114321678876,-0.00984131088852875,0.004112546444224352,-0.0214757457375526,-0.0011372916400432,0.046881889343261623,0.003298336726962728,0.039009666442871,0.0557670593261718,0.04877359490243638,0.003476432921649757,0.0005558873788686168,0.0006981070470149031,-0.000855211354792,0.0028099800925701,-0.00014049901050746134,0.0005882529903703165,-0.0015882496722042,0.0013439035625196,-0.0003426954050664439,0.000668125832927063,-0.0018325957469641,0.0012217304902151,0.0012176451393319894,0.00048796513988865424,sitting_table
0.07036702530086057,0.8319184896484031,-1.9633437633514403,2.035932469367981,-0.12975741672515834,0.8031714252772308,-2.140629959106445,2.192375755310059,-0.4482119220644239,1.2191878604702313,-3.1167445182800297,1.7648325443267818,1.5351188378468346,0.8239910098411078,-0.047521041239146085,0.8478079471154564,-1.3693155288696288,2.173092007637024,-0.06357702044973791,0.9816514907025118,-2.0318599939346305,1.8670485258102425,0.04886860822857133,0.194031231970814,-0.2896723002195357,0.696142029762268,1.1869282549780324,0.5593926159168326,walking_pocket
-0.006944913679733798,0.004459872312820649,-0.0164263352751731,0.0048053007572889,-0.00891836079955094,0.004098887538843284,-0.0183847308158874,0.0035559013485908,0.044726778030395424,0.002884179030771482,0.0366027832031249,0.0510072708129882,0.04652574657496714,0.002904396880365739,0.0002101376432692573,0.0007032890939686746,-0.001954768761061,0.0026878070551901,-0.0002553416778100312,0.0005843433848394527,-0.0013439035625196,0.0015882496489211,-0.00024678956199201393,0.0006690527766100036,-0.0025656340993008,0.0012217304902151,0.0010945623997879312,0.0005007344150263338,sitting_table
0.01780167259089682,0.8215006337677451,-1.8902270495891569,2.046990203857422,-0.16037763786315934,0.7599255974071938,-2.0666410446166994,1.9837380409240724,-0.5662558472305539,1.344341583020802,-3.703142261505127,2.111834645271301,1.6213030844128782,0.8753269904449876,-0.0038374562952666214,0.9107733867392851,-1.2274726390838624,2.209377384185791,-0.020363192991353554,0.6947017644529215,-1.6819563627243042,1.8055954933166505,0.08754126535460824,0.2533607366095384,-0.2874731898307799,0.7027393698692322,1.0621393530605658,0.5006344397671451,walking_pocket
-0.008006702926009824,0.004626342451176066,-0.0178913213312625,0.0024825826287269,-0.006791153250262068,0.004586856294663138,-0.0188189659267663,0.0040735729038715,0.037707773208618074,0.003552245855631452,0.0274826049804687,0.0471202850341796,0.03966633691942281,0.003679410592247771,0.00016187928925499428,0.0007758809177394638,-0.002321287896484,0.0018325957353226,-0.00034941492386855803,0.00042180676744047054,-0.0015882496489211,0.0006108652451075,-0.00025106561667050104,0.0006742164477198912,-0.0021991149056702,0.0020769418450072,0.0011085359716994248,0.00046026560253380753,sitting_table
-0.5132673919573435,0.8221761282352209,-2.685716009140015,1.1362607002258291,-0.677228991985321,1.6293803786460628,-4.88350830078125,2.141396903991699,-0.437352304853499,1.535116916150423,-4.255149984359742,2.8835524559020995,2.309484765596572,1.1157350777602522,-0.5345687880665062,1.281856289753165,-2.376754522323608,2.3462112188339233,0.01775479825027271,0.8254365005074774,-1.7732196569442749,1.5957021951675414,-0.11645962667744618,0.2389388893594803,-0.6387207031250001,0.4811174631118772,1.4504001389447767,0.7539951192441341,stairs_pocket
-0.009321602251380597,0.004246862423323933,-0.0191232718527316,0.002336461469531,-0.008961685223504821,0.004292223158298654,-0.0207846444100141,0.0023799397051334,0.0440372772216796,0.0024562524246615467,0.0380529403686523,0.0495359420776366,0.046274966124179764,0.0027258488991425537,0.00037323866784570394,0.0007234802015967416,-0.0020769418100825,0.0020769418915733,-0.0003958406813907942,0.000519816027769698,-0.0020769418450071,0.000855211354792,-0.00042088615818645285,0.0006472556088656064,-0.0020769418450071,0.0010995574528351,0.0011794770434406365,0.000538456082264675,sitting_table
-0.10738525132834878,0.8585861492651263,-2.010259985923766,2.014037227630616,-0.08239234447479266,0.8390142221955101,-2.1145490646362304,2.22930269241333,-0.5662548574805263,1.5065017281989095,-4.004700326919556,2.6828435420989987,1.7947810766772836,0.9021664190291552,-0.1477792981145902,0.8931558103460658,-1.5376699924468993,2.2102325916290284,0.12945883796643484,0.7424543418813067,-1.6255124092102051,1.8989356994628903,0.02414811385702349,0.20139594537958758,-0.4030488878488539,0.6615670561790467,1.0835640751158013,0.49889202460971716,walking_pocket
-0.008411316011100926,0.00458151131358678,-0.0190321192145346,0.0046997264027595,-0.008394228367134856,0.004250964606281441,-0.0182753339409827,0.0023799397051334,0.045602418899536035,0.0026503149982283966,0.0394561767578124,0.0524158477783202,0.04752207568686022,0.002888363211540058,0.0003219259863835562,0.0007700821045826887,-0.0020769418100825,0.0018325957469641,-0.0003292563713621021,0.0005374047748916201,-0.0020769418450071,0.000855211354792,-0.0004208861591177733,0.0006922751552990243,-0.0020769418450072,0.0010995574528351,0.0012029953170162734,0.0005456666931672306,sitting_table
0.0633788563162091,0.8422421661163796,-2.4176529407501217,1.743128824234009,-0.060541431427001705,0.739765853938872,-1.9497266769409176,2.19873161315918,-0.3412943891212348,1.177313700938269,-3.1446061134338383,2.2306139945983885,1.453589708613997,0.802458805706924,0.005557045098859987,0.8145530249428715,-1.3074959516525269,2.028561329841614,-0.04155899328959599,0.8630535661542418,-2.2356446266174315,1.4594792485237125,0.02025262664584447,0.22042491076304127,-0.3539353251457214,0.711291491985321,1.0850131529805436,0.5253141305243221,walking_pocket
-0.0068758446406572225,0.004154155816383943,-0.0184424690902232,0.003046154230833,-0.007806472243741086,0.004562896017527104,-0.0178797181695699,0.0045714259147643,0.04368360519409171,0.002847974583119405,0.0351831436157226,0.0509643554687499,0.04532314054058661,0.0028787198084216908,0.0004092797207995153,0.0008814918028303221,-0.0014660766115411,0.0029321532696484,-0.0001612684284918723,0.0006026147345396264,-0.0014660766115411,0.0012217305018566,-0.000268169846385697,0.0006558893003613697,-0.0021991149289532,0.0013439035392365,0.001207724772221701,0.0006092623537124923,sitting_table
-0.30664730963856074,0.7591613972245659,-2.685716009140015,1.7094425320625295,-0.05943928480148315,1.4231723610944107,-4.066236686706543,3.2892597198486326,-0.5055159186795355,1.396586258539613,-4.065936946868897,2.543276786804199,1.948421547386306,1.0448260651555625,-0.4015247804187237,1.0905095763693191,-2.213286876678467,2.1157928705215454,-0.06063143247296118,0.723304350819235,-1.9215377807617189,1.5957021951675414,-0.058513560896739494,0.2316720680360093,-0.6048787653446198,0.4811174631118772,1.2074360656518208,0.6855598232552984,stairs_pocket
-0.0036315370388704843,0.00503539238472691,-0.0215844191610812,0.006861238181591,-0.010510883371185694,0.005280310693548276,-0.0202851153910159,0.0090746141970157,0.03292151846066861,0.005105445039661618,0.0199144363403319,0.0423458099365234,0.035552880208547466,0.0047435608625879784,0.00036219990079647393,0.0008174211665295502,-0.001710422663018,0.0029321532230823,-0.0001221730500210212,0.0006035656727915606,-0.0018325957469641,0.0013439035508781,-0.0001400670848640878,0.0007099748841324984,-0.0017104226863011,0.001710422663018,0.0011758072911034721,0.0005599711170385616,sitting_table
-0.0072598182093351294,0.004477717679239113,-0.0163214221596717,0.0068114321678876,-0.008850135650485688,0.004293749476192898,-0.0210211567580699,0.001651445031166,0.046345623970031634,0.0029110277416825882,0.0385093688964843,0.0533731460571288,0.048119023779150775,0.003206744503057237,0.0004624249964835869,0.0006674721459829008,-0.000977384392172,0.0023212879663332,-7.269296701996011e-05,0.0005116508820835361,-0.0018325957702472,0.0010995574761181,-0.0004978551795356448,0.0006406442930903218,-0.0018325957818887,0.0009773843805305,0.0011558736899649376,0.0004942677285291625,sitting_table
-0.00758982375450423,0.003412380262583662,-0.0159481950104236,0.0010445289313793,-0.0095018857251852,0.004344617470351627,-0.0185689441859721,0.0026193149387836,0.04701684379577628,0.0034622291063292304,0.0375659942626952,0.0552949905395507,0.048873119890657894,0.003499826942105591,0.00038056905043774673,0.0006262264594564083,-0.0014660766115411,0.0017104227445088,-0.0002357939875218717,0.0005579898375291543,-0.0020769418333656,0.0010995574411935,-0.000383623377827418,0.000619223877463526,-0.0018325957120395,0.0014660765882581,0.0011242294452232036,0.0004074955408120941,sitting_table
-0.06834338820725773,0.728920437515849,-1.8500899553298955,1.8906339406967156,0.4398277239799499,1.5071859498409064,-3.1252442359924317,3.227458190917969,-0.39880925329029565,1.2769126233706425,-3.452461051940918,2.3721858501434325,1.9879308782468383,0.9059113665190277,-0.13183205148746477,0.8023071108215544,-1.7665001153945918,1.7341242671012878,-0.07842959864879978,0.4304926891880221,-1.6606982231140135,0.6273586064577101,-0.006582685437402742,0.2212071384530549,-0.5590638756752014,0.6095213294029235,0.8364755453100026,0.44546443827988375,stairs_pocket
-0.007634050959721135,0.005598912422238039,-0.0203056253492831,0.0046997264027595,-0.009554863087832852,0.004335009229029583,-0.0182753339409827,0.0027348078787326,0.04596450328826895,0.0038208159274732995,0.0351701736450194,0.0562376022338866,0.04810536808381523,0.0035583199442740464,0.000401338470517626,0.0007322579278916401,-0.0021991148591041,0.0017104227095841,-0.0002755002279299944,0.0005233761938017486,-0.0013439035625196,0.000855211354792,-0.0004410447119734941,0.0006741711133823819,-0.0023212879896163,0.000977384392172,0.0011894299427495768,0.0005257754656314252,sitting_table
-0.005952027997001929,0.0038923263241677102,-0.0158997789025306,0.0055317003279924,-0.008679611295461577,0.004158582505023126,-0.0247204292565583,0.0020218960940837,0.04623948192596426,0.003004220031530736,0.0370906829833984,0.0552886962890624,0.047758980718992323,0.003039727389807611,0.00023335052450419196,0.0008885633545103501,-0.0015882496489211,0.0021991149056702,-0.0002608394614071301,0.0006410820213201573,-0.0023212879663332,0.0012217305134981,-0.00036468655389031927,0.0005974542814784276,-0.001710422663018,0.0010995574411935,0.0012485704636154874,0.0004974840926493977,sitting_table
-0.006000591259449643,0.004523165311801083,-0.0178615644574164,0.0048053007572889,-0.00893111246451728,0.004481453953900855,-0.0220416121184825,0.0035559013485908,0.04539392185211172,0.0030105306465267557,0.0370786666870116,0.0538370132446288,0.04706485858919082,0.0032695968771949417,0.0001826487092766844,0.0007451149364650774,-0.001954768761061,0.0026878070551901,-0.00033475415897551747,0.0006265931624538051,-0.0021991149289532,0.0015882496489211,-0.0002675589805585001,0.0007543582168888088,-0.0025656340993008,0.0012217304902151,0.0011878771799256067,0.0005628746504069495,sitting_table
-0.15138830179348553,0.8335524623356676,-2.392277705669403,2.1111059308052065,-0.14739689922332766,0.7267166794754342,-1.9595853805541992,1.9706656455993652,-0.4705091846883301,1.2616302560273855,-2.8122122764587405,2.864032363891601,1.5749508203935516,0.7675043574050876,-0.005470908502291238,0.8330226614823076,-1.1803138256072996,2.1149376153945925,-0.17601104858424488,0.8087739181281991,-1.6906306743621822,1.8296635866165163,0.04931454054801726,0.22086629318896842,-0.4643797636032104,0.6549697339534759,1.060545558764354,0.5477451877864535,walking_pocket
-0.044793642550706815,0.9071207333189835,-2.5980021715164185,2.2800336122512816,-0.13413968086242675,0.7535690365726311,-2.4396921157836915,1.499099063873291,-0.6323078770935535,1.3758190396577046,-3.2265873908996583,1.870445728302002,1.7596359721498585,0.7704913965459177,-0.03820656799152493,0.9183438474545133,-1.341826605796814,2.1315531492233277,-0.04934080736991014,0.9205173695626373,-1.906021785736084,1.8377269744873048,0.0635764109544689,0.2431237430770614,-0.4695110321044922,0.7194770812988281,1.2173694645078064,0.5180321523111198,walking_pocket
-0.18602735258080155,0.7322020514067372,-2.044477319717408,1.8528651237487783,0.39741714763641356,1.466001365725984,-4.207631683349609,3.721295547485352,-0.4293309310972691,1.136101919564407,-3.425312900543213,2.0452486515045165,1.8606029950842815,0.9356992876672985,-0.12519133317877987,0.8017166708056879,-1.8283196926116945,1.2817174673080447,-0.12718214266560982,0.48597679792978743,-1.5927700519561767,0.7397578179836273,-0.022393098198808838,0.19893790770986894,-0.5849645614624024,0.5040860056877136,0.8581985519911518,0.45913587857916005,stairs_pocket
-0.46606481491029333,0.7265894035737939,-2.470180273056031,2.039063045382499,-0.49787206149101254,1.5121689060329755,-4.774532508850098,2.427910900115967,-0.3106620507091284,1.5537677576817641,-4.281460094451904,3.0139646530151367,2.116134029777703,1.136961471004296,-0.3602608299013227,1.3038391759252455,-2.6047293663024904,2.5291043519973755,-0.23972734870482237,0.7277256875737091,-1.8433469772338864,1.4629000663757323,-0.042364727531326946,0.2763800609394282,-0.5656612098217011,0.6484945297241211,1.4043278164888275,0.7168836776987333,stairs_pocket
-0.006489222832024017,0.004403503957108876,-0.0184996783733367,0.0058682817965745,-0.008614436263218447,0.00453045974858447,-0.0179710935801267,0.006605103611946,0.03979165935516348,0.004968726997248802,0.0279584884643554,0.0504873275756835,0.041663025118543855,0.005320686575793527,0.0002706133060855523,0.0006335734798078917,-0.0013439035392366,0.0019547688192687,-0.00027427849883676544,0.0004965333208722063,-0.0014660766115411,0.0010995574179105,-0.00023762657924086453,0.0005846010109290444,-0.0014660765882581,0.0013439035625196,0.00101626086386247,0.00039711388940716867,sitting_table
0.219863481447101,0.8142426223672867,-1.6559289813041684,2.59375901222229,-0.1106215987205505,0.7369621681250627,-1.6229482650756837,1.9958945274353028,-0.8166447604969147,1.3397097192881904,-3.532377672195435,1.8597245693206783,1.7044106069511105,0.9013624648265034,-0.0376183052584527,0.9209244119815642,-1.3176363468170162,2.191173624992371,0.1292975714690987,0.758583697969864,-2.29086685180664,1.5735888957977298,0.026265373182832282,0.2203092290422328,-0.4340808421373367,0.7898487567901611,1.0882252978147795,0.548470041906018,walking_pocket
-0.009793921431526454,0.00546161701516364,-0.0241245549172162,0.0026225764304399,-0.009837323434650823,0.0042591006596945594,-0.0211920946836471,0.0014598593115806,0.04560509777069083,0.003384161247688982,0.0365550994873046,0.0552785873413085,0.04816607353780466,0.003425117018725388,0.0004948008538921947,0.0006428430804738701,-0.0013439035625196,0.0021991149289533,-0.00032436944800424695,0.0004600080496144986,-0.0014660766115411,0.0006108652567491,-0.0003127630072994821,0.0006925938983965525,-0.0018325957586057,0.0015882496489211,0.0011703621857791968,0.00042192989470314786,sitting_table
-0.008467087896540673,0.004910693608021879,-0.0202194150537251,0.0037634562700986,-0.007495029939338506,0.004481303024470652,-0.0203958380967378,0.0025075666606426,0.04196408557891837,0.0030913786865774317,0.0327804565429687,0.0514480590820311,0.04396068698219346,0.0031374496583800484,0.00029199358978074697,0.0007361820646420186,-0.0015882496372796,0.0020769418450071,-0.00015149458206722524,0.0007324486850877624,-0.001954768761061,0.0014660766115411,-0.0002840523411286644,0.0006130026090864479,-0.0019547687959856,0.0013439035508781,0.0011993702817423145,0.00044535993623621696,sitting_table
-0.4192793308049449,0.7756469648419316,-2.0370800375938423,2.0734703302383415,-0.2434591362476349,1.7705488588589373,-4.7285257339477536,3.2607575416564942,0.20300075495243056,1.5917922547270782,-3.668399381637573,3.453001356124878,2.347083080849498,1.0057125846750254,-0.3516830636708182,1.1993783963395317,-2.417560338973999,2.2766947984695434,0.13222911348915642,0.8496697320471592,-1.7200743913650514,1.61891508102417,-0.11233567614038481,0.2513758645424932,-0.5646838486194612,0.6394537329673765,1.388945596725911,0.6628200605862763,stairs_pocket
0.24756557856500153,0.7200563707696884,-1.0945835292339323,2.0065312147140504,-0.07189082670211791,0.7448876524607347,-1.923067092895508,1.7215212821960448,-0.5918654715567827,1.3641077667429995,-3.2698269844055177,2.2981151580810546,1.5958079854968161,0.8908337034165326,-0.06683232070482335,0.8480943765261009,-1.386297583580017,2.061670207977295,0.19717997066001408,0.7762850599511573,-1.86265025138855,1.8213557958602904,0.08057923416537235,0.2484622866988552,-0.2616946697235106,0.7844731569290161,1.0770789907611529,0.5174719703539908,walking_pocket
-0.006861980307847178,0.004656396394987132,-0.0166901379823684,0.012876784056425,-0.009020128333941028,0.004384043833326169,-0.0188830405473708,0.0026193149387836,0.048067136764526265,0.003222291292460711,0.0375659942626952,0.0552949905395507,0.04979081905829121,0.0032948973644431052,0.0002877175316097982,0.0005601883533318893,-0.0012217305251396,0.0015882496605626,-0.0003335324264480384,0.0005979854055802932,-0.0020769418333656,0.0009773844038135,-0.0002119702447671214,0.0006342360961466048,-0.0018325957818887,0.0014660765882581,0.0010539452475508823,0.0004443285880183699,sitting_table
0.23413421770185253,0.7556005101454749,-1.6023364782333374,2.1640316009521485,-0.19450812196731582,0.7925340825273004,-1.775579833984375,2.1586368560791014,-0.5126703830212358,1.5882282244771273,-3.9477587223052977,3.363325071334839,1.7613652812716967,0.9801954724618633,-0.15681583069078622,0.8175489136342109,-1.2422555685043335,2.096856021881103,0.42574925085064025,0.7395037058884688,-1.4994298458099364,1.87572283744812,0.06621901519765387,0.20200016376909974,-0.4278500199317931,0.6902777314186096,1.1118232197030542,0.4743294221474439,walking_pocket
